clearance_status,council_district_code,description,district,latitude,longitude,clearance_days
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,0,84,0,30.4223367633994,-97.75516174888946,117
0,0,6,0,30.414289,-97.689964,1
0,12,0,0,30.393285,-97.749746,4
0,0,150,0,30.419743,-97.69093000000001,4
6,0,0,0,30.4223367633994,-97.75516174888946,13
0,6,12,0,30.4223367633994,-97.75516174888946,4
12,12,42,0,30.4223367633994,-97.75516174888946,37
0,6,0,0,30.441903999999997,-97.741455,3
0,0,0,0,30.405796999999996,-97.74491,14
6,6,168,0,30.4223367633994,-97.75516174888946,50
0,6,12,0,30.4223367633994,-97.75516174888946,74
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,6,66,0,30.410983,-97.744924,1
0,6,30,0,30.454003999999998,-97.79576800000001,1
6,6,6,0,30.454947999999998,-97.82627600000001,8
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,12,30,0,30.4223367633994,-97.75516174888946,1
6,12,60,0,30.411112,-97.747816,3
0,6,90,0,30.460631,-97.797477,76
0,6,0,0,30.441709000000003,-97.74823,1
0,12,30,0,30.4223367633994,-97.75516174888946,3
6,12,6,0,30.401921999999995,-97.746122,2
0,12,0,0,30.4223367633994,-97.75516174888946,10
0,6,30,0,30.463784000000004,-97.80279499999999,1
0,0,0,0,30.392196000000002,-97.739408,4
0,6,0,0,30.4223367633994,-97.75516174888946,2
0,12,0,0,30.401415999999998,-97.753171,2
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.410377,-97.71708199999999,1
0,6,18,0,30.4223367633994,-97.75516174888946,3
0,6,6,0,30.471859000000002,-97.802777,1
0,6,12,0,30.4223367633994,-97.75516174888946,6
0,0,24,0,30.4223367633994,-97.75516174888946,17
0,0,0,0,30.4223367633994,-97.75516174888946,193
0,6,0,0,30.449665000000003,-97.82016899999999,2
6,0,108,0,30.4223367633994,-97.75516174888946,214
0,6,0,0,30.4223367633994,-97.75516174888946,39
0,6,24,0,30.4223367633994,-97.75516174888946,50
6,6,6,0,30.471859000000002,-97.802777,2
0,6,6,0,30.4223367633994,-97.75516174888946,1
0,12,54,0,30.414333000000003,-97.771642,395
0,6,6,0,30.4223367633994,-97.75516174888946,4
0,0,24,0,30.392196000000002,-97.739408,395
0,6,0,0,30.4223367633994,-97.75516174888946,12
0,0,12,0,30.4223367633994,-97.75516174888946,2
0,0,0,0,30.420968,-97.703243,5
0,0,0,0,30.4223367633994,-97.75516174888946,77
0,0,30,0,30.4223367633994,-97.75516174888946,2
0,12,12,0,30.4223367633994,-97.75516174888946,2
0,6,30,0,30.4223367633994,-97.75516174888946,395
0,6,0,0,30.470436,-97.802075,2
0,6,12,0,30.420133,-97.845669,395
0,6,66,0,30.4223367633994,-97.75516174888946,66
0,0,6,0,30.400636,-97.72668,52
18,0,12,0,30.4223367633994,-97.75516174888946,395
0,6,30,0,30.4223367633994,-97.75516174888946,2
6,6,6,0,30.479807,-97.79669100000001,1
0,6,6,0,30.4223367633994,-97.75516174888946,2
0,12,30,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.4223367633994,-97.75516174888946,395
0,12,18,0,30.394899,-97.753686,3
12,6,114,0,30.4223367633994,-97.75516174888946,43
0,0,150,0,30.4223367633994,-97.75516174888946,51
6,6,0,0,30.4223367633994,-97.75516174888946,182
0,0,24,0,30.386046999999998,-97.718651,395
0,6,30,0,30.415519,-97.848005,3
0,0,30,0,30.375128999999998,-97.725965,1
6,0,6,0,30.394899,-97.72685,185
0,0,12,0,30.411340999999997,-97.69801899999999,395
0,0,12,0,30.416860999999997,-97.729179,395
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.392621999999996,-97.745915,3
0,12,0,0,30.424762,-97.755696,31
0,0,30,0,30.399546,-97.734444,4
0,0,54,0,30.397502000000003,-97.705021,1
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,6,0,0,30.4223367633994,-97.75516174888946,203
0,0,168,0,30.4223367633994,-97.75516174888946,18
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,0,0,0,30.4223367633994,-97.75516174888946,395
6,6,0,0,30.4223367633994,-97.75516174888946,59
0,6,114,0,30.447118,-97.799709,1
0,12,0,0,30.4223367633994,-97.75516174888946,1
0,0,12,0,30.4223367633994,-97.75516174888946,60
0,0,6,0,30.4223367633994,-97.75516174888946,13
0,0,30,0,30.396162,-97.727001,8
6,0,6,0,30.4223367633994,-97.75516174888946,2
6,0,12,0,30.429907,-97.696946,395
0,6,150,0,30.420999,-97.803375,4
0,6,18,0,30.429745,-97.74424499999999,4
0,6,0,0,30.4223367633994,-97.75516174888946,187
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.40301,-97.709369,2
0,0,6,0,30.397139000000003,-97.725911,6
0,6,0,0,30.4223367633994,-97.75516174888946,82
0,6,12,0,30.438227,-97.769095,395
0,0,30,0,30.404887,-97.712002,1
18,6,30,0,30.470436,-97.802075,395
0,0,0,0,30.4223367633994,-97.75516174888946,1
0,12,18,0,30.417678999999996,-97.750469,2
0,6,0,0,30.4223367633994,-97.75516174888946,4
0,12,30,0,30.392352000000002,-97.746845,1
0,0,0,0,30.396234000000003,-97.726639,61
6,6,6,0,30.4223367633994,-97.75516174888946,5
0,6,54,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.498891999999998,-97.79138499999999,49
18,6,12,0,30.4223367633994,-97.75516174888946,395
0,12,0,0,30.4223367633994,-97.75516174888946,66
0,0,0,0,30.4223367633994,-97.75516174888946,42
0,0,30,0,30.406740999999997,-97.697473,1
0,0,30,0,30.399901,-97.73483,1
6,0,6,0,30.4223367633994,-97.75516174888946,2
6,6,6,0,30.4223367633994,-97.75516174888946,3
0,12,30,0,30.395295,-97.826334,3
0,6,0,0,30.428673999999997,-97.83889,4
0,6,24,0,30.4223367633994,-97.75516174888946,163
0,6,30,0,30.4223367633994,-97.75516174888946,5
0,0,150,0,30.4223367633994,-97.75516174888946,2
0,6,30,0,30.471859000000002,-97.802777,4
0,12,0,0,30.40065,-97.747851,2
0,0,150,0,30.4223367633994,-97.75516174888946,101
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,0,0,0,30.4223367633994,-97.75516174888946,15
6,0,36,0,30.4223367633994,-97.75516174888946,7
6,6,30,0,30.4223367633994,-97.75516174888946,34
0,6,12,0,30.4223367633994,-97.75516174888946,8
18,0,0,0,30.4223367633994,-97.75516174888946,395
0,0,36,0,30.404544,-97.71316,17
0,12,0,0,30.4223367633994,-97.75516174888946,111
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,0,6,0,30.416226,-97.69563000000001,395
0,6,36,0,30.4223367633994,-97.75516174888946,9
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.4223367633994,-97.75516174888946,395
0,0,0,0,30.4223367633994,-97.75516174888946,2
0,0,24,0,30.4223367633994,-97.75516174888946,15
18,6,66,0,30.447158,-97.804346,395
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,0,6,0,30.392621999999996,-97.745915,1
0,6,12,0,30.4223367633994,-97.75516174888946,22
0,0,24,0,30.4223367633994,-97.75516174888946,17
0,6,0,0,30.429137,-97.744658,8
0,6,30,0,30.457103000000004,-97.753087,5
0,6,30,0,30.4223367633994,-97.75516174888946,2
18,6,30,0,30.4223367633994,-97.75516174888946,395
0,0,0,0,30.4223367633994,-97.75516174888946,2
0,6,30,0,30.448169,-97.806923,5
0,0,84,0,30.4223367633994,-97.75516174888946,54
0,6,30,0,30.471859000000002,-97.802777,1
6,6,168,0,30.470436,-97.802075,77
0,6,0,0,30.4223367633994,-97.75516174888946,56
0,0,0,0,30.4223367633994,-97.75516174888946,4
6,6,6,0,30.4223367633994,-97.75516174888946,6
0,0,0,0,30.392146999999998,-97.733029,41
6,6,6,0,30.471859000000002,-97.802777,5
0,0,6,0,30.4223367633994,-97.75516174888946,2
0,12,12,0,30.4223367633994,-97.75516174888946,84
0,6,30,0,30.410983,-97.744924,2
0,0,0,0,30.414998999999998,-97.692973,5
0,6,180,0,30.4223367633994,-97.75516174888946,4
0,6,30,0,30.4223367633994,-97.75516174888946,5
12,6,210,0,30.4223367633994,-97.75516174888946,27
0,12,120,0,30.4223367633994,-97.75516174888946,10
0,6,24,0,30.4223367633994,-97.75516174888946,122
0,6,0,0,30.4223367633994,-97.75516174888946,47
0,0,6,0,30.4223367633994,-97.75516174888946,7
6,0,6,0,30.4223367633994,-97.75516174888946,16
0,12,0,0,30.394465999999998,-97.832679,20
0,6,0,0,30.427515000000003,-97.784159,18
0,0,90,0,30.422827,-97.696585,66
6,0,6,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.433555,-97.771847,4
0,6,12,0,30.4223367633994,-97.75516174888946,24
0,6,12,0,30.452061999999998,-97.774476,395
0,6,6,0,30.4223367633994,-97.75516174888946,5
0,6,0,0,30.4223367633994,-97.75516174888946,5
0,6,0,0,30.4223367633994,-97.75516174888946,101
0,6,0,0,30.43368,-97.771398,3
18,6,48,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.398595,-97.733413,395
0,0,6,0,30.4223367633994,-97.75516174888946,54
0,6,0,0,30.4223367633994,-97.75516174888946,91
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,12,30,0,30.405253000000002,-97.745816,1
0,0,18,0,30.389436,-97.739129,1
0,0,30,0,30.4223367633994,-97.75516174888946,3
6,6,6,0,30.480081,-97.797585,14
0,0,84,0,30.4223367633994,-97.75516174888946,2
18,6,6,0,30.4223367633994,-97.75516174888946,395
0,0,48,0,30.4223367633994,-97.75516174888946,1
0,6,18,0,30.4223367633994,-97.75516174888946,2
0,12,30,0,30.377413,-97.779083,2
0,0,30,0,30.4223367633994,-97.75516174888946,5
0,6,102,0,30.425790000000003,-97.843704,1
0,0,0,0,30.4223367633994,-97.75516174888946,6
0,0,30,0,30.408510999999997,-97.70344200000001,5
0,0,6,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.4223367633994,-97.75516174888946,5
0,12,30,0,30.4223367633994,-97.75516174888946,3
6,0,6,0,30.4223367633994,-97.75516174888946,2
0,0,6,0,30.402641999999997,-97.72536099999999,150
0,6,6,0,30.474349,-97.796536,1
0,6,12,0,30.405745,-97.850229,395
6,12,6,0,30.401921999999995,-97.746122,14
0,6,0,0,30.440972,-97.77516,8
6,6,6,0,30.4223367633994,-97.75516174888946,395
0,0,0,0,30.4223367633994,-97.75516174888946,38
0,6,0,0,30.4223367633994,-97.75516174888946,12
0,6,54,0,30.443590999999998,-97.833065,48
0,6,0,0,30.421108,-97.797409,7
0,6,30,0,30.452174,-97.801278,395
0,12,0,0,30.425193,-97.75480999999999,3
0,6,126,0,30.4223367633994,-97.75516174888946,7
0,6,30,0,30.4223367633994,-97.75516174888946,3
0,0,6,0,30.4223367633994,-97.75516174888946,83
0,6,12,0,30.4869,-97.792966,395
6,6,6,0,30.4223367633994,-97.75516174888946,9
0,6,78,0,30.470436,-97.802075,395
0,6,30,0,30.444793,-97.76977600000001,6
0,0,6,0,30.373953000000004,-97.727233,2
0,6,30,0,30.4223367633994,-97.75516174888946,3
6,6,6,0,30.4223367633994,-97.75516174888946,4
0,12,0,0,30.4223367633994,-97.75516174888946,6
6,6,66,0,30.451767999999998,-97.777766,14
0,6,66,0,30.4223367633994,-97.75516174888946,5
0,6,126,0,30.4223367633994,-97.75516174888946,395
0,0,186,0,30.4223367633994,-97.75516174888946,35
0,0,0,0,30.4223367633994,-97.75516174888946,105
0,6,12,0,30.435964000000002,-97.733857,395
0,0,30,0,30.404887,-97.712002,2
0,6,30,0,30.4223367633994,-97.75516174888946,5
0,12,30,0,30.4223367633994,-97.75516174888946,3
0,6,0,0,30.4223367633994,-97.75516174888946,395
0,0,0,0,30.385855,-97.739191,13
0,6,126,0,30.48129,-97.767986,395
12,6,0,0,30.4223367633994,-97.75516174888946,6
0,0,24,0,30.4223367633994,-97.75516174888946,99
0,6,0,0,30.4223367633994,-97.75516174888946,2
0,12,30,0,30.418073,-97.747101,1
0,12,6,0,30.4223367633994,-97.75516174888946,3
6,6,6,0,30.4223367633994,-97.75516174888946,1
18,6,30,0,30.4223367633994,-97.75516174888946,395
0,12,0,0,30.4223367633994,-97.75516174888946,55
0,6,0,0,30.4223367633994,-97.75516174888946,60
6,0,36,0,30.4223367633994,-97.75516174888946,5
0,0,0,0,30.430590000000002,-97.710175,52
0,0,84,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.431519,-97.774179,3
0,0,0,0,30.402641999999997,-97.72536099999999,23
0,0,54,0,30.400636,-97.72668,2
0,12,30,0,30.4223367633994,-97.75516174888946,2
0,6,0,0,30.4223367633994,-97.75516174888946,9
0,0,12,0,30.430202,-97.711093,395
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.4223367633994,-97.75516174888946,53
6,12,6,0,30.4223367633994,-97.75516174888946,66
0,0,6,0,30.388607,-97.743702,142
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.456609999999998,-97.796867,17
0,0,0,0,30.4223367633994,-97.75516174888946,4
0,12,0,0,30.39855,-97.74648,4
0,6,30,0,30.4223367633994,-97.75516174888946,8
0,0,0,0,30.41938,-97.702597,118
0,6,0,0,30.431003999999998,-97.747385,33
18,6,0,0,30.487512,-97.772873,395
0,0,12,0,30.397502000000003,-97.705021,395
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,6,12,0,30.445282000000002,-97.77273100000001,395
0,0,12,0,30.4223367633994,-97.75516174888946,2
6,6,6,0,30.4223367633994,-97.75516174888946,1
6,6,6,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,12,0,0,30.394465999999998,-97.832679,53
0,12,30,0,30.4223367633994,-97.75516174888946,1
6,0,0,0,30.4223367633994,-97.75516174888946,5
0,0,54,0,30.404887,-97.712002,1
6,0,6,0,30.392621999999996,-97.745915,34
0,6,78,0,30.4223367633994,-97.75516174888946,4
0,6,0,0,30.4223367633994,-97.75516174888946,3
6,0,6,0,30.400361,-97.72579499999999,6
6,0,36,0,30.385685,-97.73996899999999,32
6,6,6,0,30.471859000000002,-97.802777,6
0,6,6,0,30.4223367633994,-97.75516174888946,3
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.387944,-97.73838,3
0,6,168,0,30.4223367633994,-97.75516174888946,133
0,0,30,0,30.4223367633994,-97.75516174888946,3
0,6,66,0,30.4223367633994,-97.75516174888946,1
0,0,0,0,30.420989000000002,-97.715982,8
0,6,102,0,30.4223367633994,-97.75516174888946,41
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,24,0,30.4223367633994,-97.75516174888946,65
0,6,30,0,30.415495,-97.74577,3
0,12,30,0,30.4223367633994,-97.75516174888946,1
0,12,12,0,30.4223367633994,-97.75516174888946,395
6,6,0,0,30.4223367633994,-97.75516174888946,7
0,0,48,0,30.444378999999998,-97.709899,2
0,0,66,0,30.384281,-97.737567,5
0,0,114,0,30.4223367633994,-97.75516174888946,48
6,12,90,0,30.407083,-97.74561800000001,19
0,6,66,0,30.4223367633994,-97.75516174888946,3
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,12,0,0,30.4223367633994,-97.75516174888946,10
0,0,12,0,30.4223367633994,-97.75516174888946,97
18,6,6,0,30.4223367633994,-97.75516174888946,395
0,12,30,0,30.389426,-97.751888,1
0,0,54,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.385855,-97.739191,2
0,0,0,0,30.394899,-97.72685,151
18,12,0,0,30.397406,-97.746596,395
0,12,54,0,30.395605,-97.771532,41
0,12,30,0,30.41303,-97.747722,7
6,6,6,0,30.4223367633994,-97.75516174888946,2
0,0,54,0,30.4223367633994,-97.75516174888946,1
0,0,30,0,30.416913,-97.704954,4
0,6,0,0,30.4223367633994,-97.75516174888946,50
0,0,30,0,30.4223367633994,-97.75516174888946,46
0,0,0,0,30.392621999999996,-97.745915,4
0,12,30,0,30.4223367633994,-97.75516174888946,2
6,6,6,0,30.471859000000002,-97.802777,11
0,6,24,0,30.439355,-97.754161,395
0,6,18,0,30.4223367633994,-97.75516174888946,23
0,0,30,0,30.392146999999998,-97.733029,1
0,12,30,0,30.4223367633994,-97.75516174888946,395
0,6,12,0,30.413667999999998,-97.73952,395
0,6,6,0,30.4223367633994,-97.75516174888946,2
6,12,6,0,30.4223367633994,-97.75516174888946,2
0,12,12,0,30.4223367633994,-97.75516174888946,3
0,0,78,0,30.400636,-97.72668,7
0,6,6,0,30.471859000000002,-97.802777,1
18,0,0,0,30.4223367633994,-97.75516174888946,395
18,6,0,0,30.472002000000003,-97.80216899999999,395
0,0,6,0,30.4223367633994,-97.75516174888946,7
0,6,54,0,30.4563,-97.802613,320
0,6,12,0,30.4223367633994,-97.75516174888946,395
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,6,0,0,30.4223367633994,-97.75516174888946,76
12,6,186,0,30.416314,-97.744709,1
0,0,54,0,30.409225,-97.698947,1
0,6,12,0,30.4223367633994,-97.75516174888946,86
0,0,168,0,30.4223367633994,-97.75516174888946,38
0,0,0,0,30.406740999999997,-97.697473,6
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,126,0,30.4223367633994,-97.75516174888946,19
0,6,0,0,30.430821999999996,-97.734566,8
0,6,24,0,30.453744,-97.79713100000001,395
0,0,30,0,30.405796999999996,-97.74491,1
0,12,30,0,30.4223367633994,-97.75516174888946,8
0,0,30,0,30.407462,-97.718098,1
0,0,54,0,30.4223367633994,-97.75516174888946,395
0,0,0,0,30.4223367633994,-97.75516174888946,5
0,6,6,0,30.471859000000002,-97.802777,395
0,6,24,0,30.437165999999998,-97.838482,395
0,6,0,0,30.477759999999996,-97.79448000000001,58
12,6,12,0,30.4223367633994,-97.75516174888946,230
0,0,18,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.4223367633994,-97.75516174888946,10
0,0,36,0,30.423803999999997,-97.697109,15
0,12,30,0,30.424419,-97.750405,4
6,6,0,0,30.4223367633994,-97.75516174888946,395
6,12,0,0,30.394225,-97.748273,53
0,12,30,0,30.4223367633994,-97.75516174888946,6
0,6,18,0,30.4223367633994,-97.75516174888946,1
0,0,0,0,30.390394,-97.744648,103
0,6,30,0,30.415495,-97.74577,395
0,0,30,0,30.396746000000004,-97.734557,1
0,0,30,0,30.374717999999998,-97.728832,1
0,6,30,0,30.4223367633994,-97.75516174888946,3
12,6,0,0,30.429137,-97.744658,40
18,0,0,0,30.4223367633994,-97.75516174888946,395
0,6,0,0,30.487512,-97.772873,90
6,0,60,0,30.422978999999998,-97.697781,6
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,0,0,0,30.400636,-97.72668,3
0,0,30,0,30.422527000000002,-97.708658,2
6,6,6,0,30.471859000000002,-97.802777,1
6,0,6,0,30.423634999999997,-97.702557,5
6,6,6,0,30.471859000000002,-97.802777,2
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,0,24,0,30.394502000000003,-97.720688,395
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,180,0,30.471859000000002,-97.802777,2
18,0,0,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,3
0,0,0,0,30.4223367633994,-97.75516174888946,395
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,6,0,30.471859000000002,-97.802777,182
0,6,30,0,30.432153999999997,-97.787408,2
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,0,12,0,30.424589,-97.686644,395
6,6,6,0,30.4223367633994,-97.75516174888946,2
0,6,30,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.4223367633994,-97.75516174888946,3
0,0,0,0,30.4223367633994,-97.75516174888946,1
6,6,42,0,30.4223367633994,-97.75516174888946,2
0,12,30,0,30.392352000000002,-97.746845,5
0,0,168,0,30.4223367633994,-97.75516174888946,62
0,12,30,0,30.389426,-97.751888,1
6,6,0,0,30.471859000000002,-97.802777,3
18,6,30,0,30.471859000000002,-97.802777,395
6,0,54,0,30.426527,-97.71250699999999,71
0,6,6,0,30.4223367633994,-97.75516174888946,7
0,12,30,0,30.4223367633994,-97.75516174888946,149
0,0,0,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.393801,-97.717359,2
0,12,30,0,30.401921999999995,-97.746122,3
0,6,84,0,30.434607,-97.768959,1
0,0,0,0,30.4223367633994,-97.75516174888946,1
0,0,0,0,30.419469,-97.702713,8
0,0,0,0,30.4223367633994,-97.75516174888946,41
0,12,0,0,30.400747999999997,-97.75117900000001,56
0,0,30,0,30.399901,-97.73483,10
6,6,6,0,30.4223367633994,-97.75516174888946,2
0,6,0,0,30.458421,-97.790809,8
0,6,12,0,30.4223367633994,-97.75516174888946,7
0,6,0,0,30.435201,-97.767037,1
6,6,6,0,30.4223367633994,-97.75516174888946,12
0,0,0,0,30.387194,-97.723163,13
0,0,54,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.392146999999998,-97.733029,7
0,6,0,0,30.440407,-97.751636,31
6,6,6,0,30.471859000000002,-97.802777,6
0,6,0,0,30.4223367633994,-97.75516174888946,6
0,6,30,0,30.4223367633994,-97.75516174888946,3
0,6,30,0,30.4223367633994,-97.75516174888946,4
0,12,30,0,30.4223367633994,-97.75516174888946,3
0,0,18,0,30.411555,-97.69205,7
0,0,0,0,30.4223367633994,-97.75516174888946,5
0,6,54,0,30.4223367633994,-97.75516174888946,41
6,6,6,0,30.470436,-97.802075,8
0,6,180,0,30.435051,-97.759737,5
0,0,0,0,30.4223367633994,-97.75516174888946,1
0,6,0,0,30.4223367633994,-97.75516174888946,4
0,0,54,0,30.4223367633994,-97.75516174888946,206
0,6,0,0,30.454947999999998,-97.82627600000001,1
0,6,30,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,0,30,0,30.426444,-97.70353,3
0,6,12,0,30.497757,-97.76736600000001,395
0,12,0,0,30.410845000000002,-97.752688,5
0,6,30,0,30.460812,-97.800892,1
0,6,30,0,30.458342,-97.7972,3
18,6,6,0,30.4223367633994,-97.75516174888946,395
0,6,30,0,30.4223367633994,-97.75516174888946,4
6,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,30,0,30.501528999999998,-97.79095699999999,1
0,6,24,0,30.415495,-97.74577,395
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,12,24,0,30.4223367633994,-97.75516174888946,20
0,0,30,0,30.40118,-97.742366,6
6,6,6,0,30.4223367633994,-97.75516174888946,4
0,6,24,0,30.436431,-97.763275,395
0,6,30,0,30.409855,-97.731414,395
0,6,126,0,30.4223367633994,-97.75516174888946,7
0,6,12,0,30.459065999999996,-97.80188299999999,395
0,0,30,0,30.386178,-97.742463,6
0,6,0,0,30.4223367633994,-97.75516174888946,9
0,0,30,0,30.417170000000002,-97.688338,2
0,12,30,0,30.4223367633994,-97.75516174888946,18
0,12,0,0,30.397406,-97.746596,5
0,6,30,0,30.455785,-97.813645,2
0,6,12,0,30.4223367633994,-97.75516174888946,9
0,12,30,0,30.428655,-97.75900899999999,3
0,6,48,0,30.4223367633994,-97.75516174888946,9
0,6,30,0,30.4223367633994,-97.75516174888946,7
6,6,6,0,30.471859000000002,-97.802777,3
0,0,30,0,30.397058,-97.725598,3
0,0,0,0,30.4223367633994,-97.75516174888946,70
0,6,12,0,30.440367,-97.74502,395
0,6,54,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,3
0,0,0,0,30.421411,-97.703091,1
0,6,24,0,30.435610999999998,-97.770333,395
0,0,0,0,30.416673,-97.72232199999999,395
0,0,12,0,30.410377,-97.71708199999999,395
0,12,30,0,30.397406,-97.746596,12
0,0,180,0,30.395614000000002,-97.708832,8
0,0,6,0,30.4223367633994,-97.75516174888946,1
6,6,6,0,30.471859000000002,-97.802777,1
0,6,30,0,30.416314,-97.744709,1
0,12,30,0,30.414215000000002,-97.746388,2
0,6,30,0,30.434614,-97.785917,3
0,6,12,0,30.4223367633994,-97.75516174888946,4
0,6,0,0,30.4223367633994,-97.75516174888946,49
6,18,6,0,30.423634999999997,-97.702557,6
0,6,0,0,30.500915000000003,-97.789835,7
18,0,0,0,30.4223367633994,-97.75516174888946,395
0,6,30,0,30.435545,-97.779126,11
0,6,0,0,30.4223367633994,-97.75516174888946,57
6,6,6,0,30.471859000000002,-97.802777,3
0,6,30,0,30.4223367633994,-97.75516174888946,3
0,12,0,0,30.4223367633994,-97.75516174888946,43
18,12,30,0,30.4223367633994,-97.75516174888946,395
0,12,0,0,30.431608,-97.767299,4
0,0,0,0,30.414861,-97.705794,1
6,6,36,0,30.4223367633994,-97.75516174888946,12
0,0,30,0,30.4223367633994,-97.75516174888946,3
0,6,12,0,30.4223367633994,-97.75516174888946,1
0,6,12,0,30.4223367633994,-97.75516174888946,15
6,6,60,0,30.458421,-97.790809,12
0,0,30,0,30.4223367633994,-97.75516174888946,3
0,6,30,0,30.4223367633994,-97.75516174888946,4
0,0,24,0,30.394502000000003,-97.720688,395
0,6,30,0,30.4223367633994,-97.75516174888946,9
0,0,30,0,30.4223367633994,-97.75516174888946,7
0,6,12,0,30.4223367633994,-97.75516174888946,2
6,6,126,0,30.486072999999998,-97.77066500000001,395
0,0,24,0,30.415360999999997,-97.705515,395
0,12,0,0,30.414942,-97.76302,11
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,12,30,0,30.401415999999998,-97.753171,1
0,12,30,0,30.4223367633994,-97.75516174888946,5
18,6,0,0,30.4223367633994,-97.75516174888946,395
0,6,12,0,30.4223367633994,-97.75516174888946,4
6,6,6,0,30.4223367633994,-97.75516174888946,15
0,6,12,0,30.4223367633994,-97.75516174888946,26
0,6,18,0,30.420133,-97.845669,25
6,0,6,0,30.423634999999997,-97.702557,6
6,6,36,0,30.460865999999996,-97.800104,17
0,0,0,0,30.388607,-97.743702,3
0,6,12,0,30.4223367633994,-97.75516174888946,4
0,6,12,0,30.4223367633994,-97.75516174888946,72
0,12,0,0,30.3635,-97.7913,138
0,6,30,0,30.479896999999998,-97.797927,1
0,6,0,0,30.432028000000003,-97.77699,3
0,6,90,0,30.4223367633994,-97.75516174888946,32
0,12,0,0,30.397406,-97.746596,2
0,12,30,0,30.421414000000002,-97.757906,1
0,6,12,0,30.456515000000003,-97.770932,395
0,0,30,0,30.40752,-97.717734,2
0,0,30,0,30.401388,-97.705923,1
0,0,18,0,30.392146999999998,-97.733029,7
0,12,0,0,30.4223367633994,-97.75516174888946,4
18,6,30,0,30.4223367633994,-97.75516174888946,395
0,0,30,0,30.392146999999998,-97.733029,1
0,0,30,0,30.398776,-97.719223,4
0,6,0,0,30.471859000000002,-97.802777,145
0,6,30,0,30.4223367633994,-97.75516174888946,3
12,6,12,0,30.487512,-97.772873,395
0,6,0,0,30.4223367633994,-97.75516174888946,59
0,12,66,0,30.4223367633994,-97.75516174888946,3
6,6,6,0,30.441903999999997,-97.741455,22
0,0,66,0,30.4223367633994,-97.75516174888946,1
0,6,30,0,30.4223367633994,-97.75516174888946,2
0,6,0,0,30.4223367633994,-97.75516174888946,60
0,0,30,0,30.4223367633994,-97.75516174888946,11
6,6,6,0,30.4223367633994,-97.75516174888946,2
0,12,30,0,30.4223367633994,-97.75516174888946,8
0,6,54,0,30.440367,-97.74502,5
0,0,30,0,30.392144000000002,-97.745785,395
6,0,6,0,30.4223367633994,-97.75516174888946,18
0,0,30,0,30.388976,-97.74389000000001,1
