address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,location,location_description,longitude,primary_type,timestamp,unique_key,x_coordinate,y_coordinate,year,zipcode
(30.338618 -97.692566),18.13,2014-04-08 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-04-08 00:00:00,2014981142.0,3129997.0,10096983.0,2014.0,78753.0
2606 WHELESS LN Austin TX 78723,21.12,2015-09-20 00:00:00,Cleared by Arrest,1.0,AUTO THEFT,I,30.32936427457502,,2606 WHELESS LN,-97.700502411477,Auto Theft,2015-09-19 00:00:00,20152621768.0,3133583.0,10086395.0,2015.0,78723.0
5307 AIRPORT BLVD Austin TX 78751,21.05,2015-02-02 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,5307 AIRPORT BLVD,-97.700502411477,Theft,2015-01-16 00:00:00,20155002210.0,3122889.0,10087820.0,2015.0,78751.0
7001 BENNETT AVE Austin TX 78752,18.12,2015-07-21 00:00:00,Not cleared,4.0,BURG NON RESIDENCE SHEDS,I,30.32936427457502,,7001 BENNETT AVE,-97.700502411477,Burglary,2015-07-13 00:00:00,20151941654.0,3126942.0,10093440.0,2015.0,78752.0
(30.338618 -97.692566),18.13,2014-09-12 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-09-12 00:00:00,20142551966.0,3129997.0,10096983.0,2014.0,78753.0
(30.314809 -97.69944),21.04,2014-07-31 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.314809,(30.314809-97.69944),1311 NORTHRIDGE DR,-97.69944,"Burglary / ",,,,,,
(30.338618 -97.692566),18.13,2014-08-21 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-03-08 00:00:00,2014671494.0,3129997.0,10096983.0,2014.0,78753.0
(30.337241 -97.711081),18.04,2015-01-13 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.337241,(30.337241-97.711081),205 W O DELL ST,-97.711081,Theft: BOV,2014-11-25 00:00:00,20145052175.0,3123697.0,10096070.0,2014.0,78752.0
6330 E US 290 HWY WB Austin TX 78752,18.12,2015-08-13 00:00:00,Not cleared,4.0,THEFT FROM BUILDING,I,30.32936427457502,,6330 E US 290 HWY WB,-97.700502411477,Theft,2015-08-05 00:00:00,20158002628.0,3127650.0,10091011.0,2015.0,78752.0
7610 CAMERON RD Austin TX 78752,18.12,2015-09-23 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,7610 CAMERON RD,-97.700502411477,Burglary,2015-08-10 00:00:00,20152221585.0,3130949.0,10094310.0,2015.0,78752.0
(30.338618 -97.692566),18.13,2014-09-09 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-09-03 00:00:00,20142461286.0,3129997.0,10096983.0,2014.0,78753.0
(30.326134 -97.689052),18.11,2014-07-28 00:00:00,Not cleared,4.0,AGG ASLT ENHANC STRANGL/SUFFOC,I,30.326134,(30.326134-97.689052),1520 REAGAN HILL DR,-97.689052,Aggravated Assault,2014-07-22 00:00:00,20142031829.0,3130817.0,10092320.0,2014.0,78752.0
(30.319342 -97.667504),21.13,2014-01-21 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.319342,(30.319342-97.667504),7301 LANGSTON DR,-97.667504,Theft: BOV,2014-01-21 00:00:00,20145003083.0,3137713.0,10089924.0,2014.0,78723.0
6103 MANOR RD Austin TX 78723,21.07,2015-04-14 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6103 MANOR RD,-97.700502411477,Theft,2015-04-08 00:00:00,2015980524.0,3134407.0,10085593.0,2015.0,78723.0
Austin TX 78752,15.03,2014-01-30 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,6406 N IH 35 SVRD SB,-97.700502411477,Theft: All Other Larceny,2014-01-17 00:00:00,20145002666.0,3124893.0,10091639.0,2014.0,78752.0
5800 WELLINGTON DR Austin TX 78723,21.06,2015-10-13 00:00:00,Cleared by Exception,1.0,AGG ASLT STRANGLE/SUFFOCATE,I,30.32936427457502,,5800 WELLINGTON DR,-97.700502411477,Agg Assault,2015-10-02 00:00:00,20152750083.0,3131149.0,10086648.0,2015.0,78723.0
(30.319357 -97.683326),21.12,2014-04-11 00:00:00,Not cleared,1.0,THEFT,I,30.319357,(30.319357-97.683326),6802 COLUMBIA DR,-97.683326,Theft: All Other Larceny,2014-03-29 00:00:00,20145013988.0,3132577.0,10089874.0,2014.0,78723.0
1071 CLAYTON LN Austin TX 78723,21.05,2015-07-02 00:00:00,Cleared by Arrest,4.0,AGG ASLT STRANGLE/SUFFOCATE,I,30.32936427457502,,1071 CLAYTON LN,-97.700502411477,Agg Assault,2015-06-27 00:00:00,20151780453.0,3126310.0,10089393.0,2015.0,78723.0
(30.338618 -97.692566),18.13,2014-09-25 00:00:00,Not cleared,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-09-18 00:00:00,20142611286.0,3129997.0,10096983.0,2014.0,78753.0
(30.324209 -97.715758),15.03,2015-01-07 00:00:00,Not cleared,4.0,THEFT,I,30.324209,(30.324209-97.715758),6001 AIRPORT BLVD,-97.715758,Theft: All Other Larceny,2014-12-31 00:00:00,20143650688.0,3122890.0,10091831.0,2014.0,78752.0
6000 MIDDLE FISKVILLE RD Austin TX 78752,15.03,2015-03-31 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6000 MIDDLE FISKVILLE RD,-97.700502411477,Theft,2015-03-29 00:00:00,20155013056.0,3123931.0,10091029.0,2015.0,78752.0
(30.30723 -97.686715),21.05,2014-01-31 00:00:00,Not cleared,4.0,RAPE,I,30.30723,(30.30723-97.686715),,-97.686715,Rape,2014-01-20 00:00:00,2014200219.0,,,2014.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-01-26 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-01-25 00:00:00,2015250856.0,3129997.0,10096983.0,2015.0,78753.0
8540 RESEARCH BLVD SB Austin TX 78757,18.18,2015-04-23 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,8540 RESEARCH BLVD SB,-97.700502411477,Theft,2015-04-23 00:00:00,20155017172.0,3121605.0,10104599.0,2015.0,78757.0
9012 RESEARCH BLVD SB Austin TX 78757,18.18,2015-06-15 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,9012 RESEARCH BLVD SB,-97.700502411477,Theft,2015-06-12 00:00:00,20155025354.0,3118830.0,10108186.0,2015.0,78757.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,,,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-01-17 00:00:00,2015171807.0,3129997.0,10096983.0,2015.0,78753.0
7610 CAMERON RD Austin TX 78752,18.12,2015-05-06 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,7610 CAMERON RD,-97.700502411477,Burglary,2015-05-01 00:00:00,20151210998.0,3130949.0,10094310.0,2015.0,78752.0
(30.353187 -97.714933),18.18,2014-08-01 00:00:00,Not cleared,7.0,THEFT FROM AUTO,I,30.353187,(30.353187-97.714933),8120 RESEARCH BLVD SB,-97.714933,Theft: BOV,2014-08-01 00:00:00,20145033778.0,3122210.0,10102048.0,2014.0,78757.0
(30.335892 -97.672399),18.34,2014-06-06 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.335892,(30.335892-97.672399),8322 CROSS PARK DR,-97.672399,Theft: BOV,2014-06-05 00:00:00,20145025024.0,3135937.0,10095782.0,2014.0,78754.0
(30.322282 -97.714486),15.03,2014-02-05 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.322282,(30.322282-97.714486),5775 AIRPORT BLVD,-97.714486,Theft: BOV,2014-02-04 00:00:00,20145005319.0,3123004.0,10090689.0,2014.0,78752.0
6200 MANOR RD Austin TX 78723,21.12,2015-04-30 00:00:00,Not cleared,1.0,AGG ASSAULT FAM/DATE VIOLENCE,I,30.32936427457502,,6200 MANOR RD,-97.700502411477,Agg Assault,2015-04-16 00:00:00,20151060141.0,3135061.0,10085813.0,2015.0,78723.0
2023 NORTHRIDGE DR Austin TX 78723,21.06,2015-12-31 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,2023 NORTHRIDGE DR,-97.700502411477,Burglary,2015-12-29 00:00:00,20153630617.0,3131201.0,10085995.0,2015.0,78723.0
(30.316389 -97.673863),21.13,2014-06-23 00:00:00,Not cleared,1.0,THEFT,I,30.316389,(30.316389-97.673863),6816 WILLAMETTE DR,-97.673863,Theft: All Other Larceny,2014-06-16 00:00:00,20145026714.0,3135609.0,10088927.0,2014.0,78723.0
5909 REICHER DR Austin TX 78723,21.07,2015-10-15 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,5909 REICHER DR,-97.700502411477,Theft,2015-10-05 00:00:00,20155043989.0,3135051.0,10084530.0,2015.0,78723.0
(30.311167 -97.695789),21.04,2014-09-15 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.311167,(30.311167-97.695789),1603 LARKWOOD DR,-97.695789,"Burglary / ",,,,,,
1925 GASTON PLACE DR Austin TX 78723,21.06,2015-06-16 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1925 GASTON PLACE DR,-97.700502411477,Theft,2015-06-15 00:00:00,20155025731.0,3130698.0,10087338.0,2015.0,78723.0
(30.319719 -97.680336),21.12,2014-12-04 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.319719,(30.319719-97.680336),2205 VANDERBILT LN,-97.680336,Theft: BOV,2014-11-28 00:00:00,20145052535.0,3133549.0,10089908.0,2014.0,78723.0
1220 CAMINO LA COSTA Austin TX 78752,18.12,,,4.0,AGG ROBBERY/DEADLY WEAPON,I,30.32936427457502,,1220 CAMINO LA COSTA,-97.700502411477,Robbery,2015-08-13 00:00:00,20152252074.0,3129001.0,10091827.0,2015.0,78752.0
Austin TX 78752,18.12,2014-02-20 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,7101 N IH 35 SVRD NB,-97.700502411477,Theft: All Other Larceny,2014-02-01 00:00:00,20145004921.0,3126272.0,10094107.0,2014.0,78752.0
(30.301752 -97.685504),21.06,2014-01-27 00:00:00,Cleared by Arrest,1.0,AGG ASSAULT,I,30.301752,(30.301752-97.685504),5308 WELLINGTON DR,-97.685504,Aggravated Assault,2014-01-01 00:00:00,201411163.0,3132043.0,10083440.0,2014.0,78723.0
5301 AIRPORT BLVD Austin TX 78751,21.05,2015-10-28 00:00:00,Not cleared,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5301 AIRPORT BLVD,-97.700502411477,Theft,2015-10-26 00:00:00,20155047387.0,3122807.0,10087763.0,2015.0,78751.0
2167 W ANDERSON LN Austin TX 78757,15.04,2015-10-21 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,2167 W ANDERSON LN,-97.700502411477,Theft,2015-10-15 00:00:00,20158003636.0,3117619.0,10102108.0,2015.0,78757.0
(30.304711 -97.681202),21.12,2014-12-09 00:00:00,Cleared by Arrest,1.0,BURGLARY OF VEHICLE,I,30.304711,(30.304711-97.681202),5706 MANOR RD,-97.681202,Theft: BOV,2014-12-05 00:00:00,20143390247.0,3133312.0,10084623.0,2014.0,78723.0
1818 W ANDERSON LN Austin TX 78757,18.18,2015-07-31 00:00:00,Not cleared,7.0,BURGLARY NON RESIDENCE,I,30.32936427457502,,1818 W ANDERSON LN,-97.700502411477,Burglary,2015-07-16 00:00:00,20151970597.0,3119031.0,10102075.0,2015.0,78757.0
Austin TX 78752,18.12,2014-03-04 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,6911 N IH 35 SVRD NB,-97.700502411477,Theft: All Other Larceny,2014-03-01 00:00:00,2014600388.0,3125727.0,10093477.0,2014.0,78752.0
Austin TX 78752,18.12,2014-08-20 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,7211 N IH 35 NB,-97.700502411477,Theft: BOV,2014-08-17 00:00:00,20145036494.0,3126064.0,10094599.0,2014.0,78752.0
(30.354305 -97.727128),15.04,2014-08-05 00:00:00,Not cleared,7.0,THEFT,I,30.354305,(30.354305-97.727128),2001 W ANDERSON LN,-97.727128,Theft: All Other Larceny,2014-07-26 00:00:00,20142070533.0,3118474.0,10102152.0,2014.0,78757.0
937 REINLI ST Austin TX 78751,21.05,2015-10-19 00:00:00,Not cleared,4.0,THEFT OF AUTO PARTS,I,30.32936427457502,,937 REINLI ST,-97.700502411477,Theft,2015-10-08 00:00:00,20155044563.0,3124359.0,10089345.0,2015.0,78751.0
1507 MORROW ST Austin TX 78757,15.04,2016-03-02 00:00:00,Not cleared,7.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,1507 MORROW ST,-97.700502411477,Burglary,2015-12-28 00:00:00,20153611309.0,3119400.0,10099856.0,2015.0,78757.0
(30.361548 -97.727946),18.18,2015-01-26 00:00:00,Not cleared,7.0,THEFT,I,30.361548,(30.361548-97.727946),8206 EXMOOR DR,-97.727946,Theft: All Other Larceny,2014-12-22 00:00:00,20145055955.0,3118111.0,10104870.0,2014.0,78757.0
6814 LANGSTON DR Austin TX 78723,21.13,2016-01-06 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,6814 LANGSTON DR,-97.700502411477,Theft,2015-12-01 00:00:00,20153350355.0,3136369.0,10089044.0,2015.0,78723.0
(30.334509 -97.707063),18.04,2014-05-10 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.334509,(30.334509-97.707063),7200 DUVAL ST,-97.707063,Theft: BOV,2014-04-21 00:00:00,20145017640.0,3124962.0,10095230.0,2014.0,78752.0
(30.309005 -97.695128),21.06,2014-07-25 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.309005,(30.309005-97.695128),1702 CLOVERLEAF DR,-97.695128,Theft: BOV,2014-07-21 00:00:00,20145031985.0,3129049.0,10086066.0,2014.0,78723.0
(30.329285 -97.678317),18.11,2014-09-23 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.329285,(30.329285-97.678317),2104 E ANDERSON LN EB,-97.678317,Theft: BOV,2014-09-21 00:00:00,20142640862.0,3133246.0,10093738.0,2014.0,78752.0
Austin TX 78752,18.12,2015-01-06 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6513 N IH 35 NB,-97.700502411477,Theft: BOV,2014-12-01 00:00:00,20145052842.0,3125471.0,10092400.0,2014.0,78752.0
(30.349869 -97.732706),15.05,2014-02-23 00:00:00,Not cleared,7.0,RAPE,I,30.349869,(30.349869-97.732706),,-97.732706,Rape,2014-02-20 00:00:00,2014511126.0,,,2014.0,78757.0
7920 ANDERSON SQ Austin TX 78757,18.18,2015-04-28 00:00:00,Not cleared,7.0,THEFT OF VEHICLE/OTHER,I,30.32936427457502,,7920 ANDERSON SQ,-97.700502411477,Theft,2015-04-20 00:00:00,20151101160.0,3121652.0,10100846.0,2015.0,78757.0
6600 MIDDLE FISKVILLE RD Austin TX 78752,15.03,2015-06-09 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6600 MIDDLE FISKVILLE RD,-97.700502411477,Theft,2015-06-06 00:00:00,20155024403.0,3124701.0,10092754.0,2015.0,78752.0
1506 RIDGEHAVEN DR Austin TX 78723,21.04,2015-03-26 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1506 RIDGEHAVEN DR,-97.700502411477,Theft,2015-03-25 00:00:00,20155012367.0,3128651.0,10087258.0,2015.0,78723.0
BURNET RD / W ANDERSON LN Austin TX 78757,15.04,2015-06-17 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,BURNET RD / W ANDERSON LN,-97.700502411477,Theft,2015-06-16 00:00:00,20155026008.0,3117321.0,10102869.0,2015.0,78757.0
(30.320181 -97.689048),21.04,2014-05-01 00:00:00,Not cleared,1.0,THEFT BY SHOPLIFTING,I,30.320181,(30.320181-97.689048),6800 BERKMAN DR,-97.689048,Theft: Shoplifting,2014-04-29 00:00:00,20141191515.0,3130732.0,10090140.0,2014.0,78723.0
(30.329512 -97.680479),18.11,2014-09-26 00:00:00,Not cleared,1.0,AUTO THEFT,I,30.329512,(30.329512-97.680479),1901 E ANDERSON LN SVRD EB,-97.680479,Auto Theft,2014-09-25 00:00:00,20142680827.0,3134623.0,10092808.0,2014.0,78752.0
5401 N IH 35 SVRD NB Austin TX 78723,21.05,2015-05-19 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5401 N IH 35 SVRD NB,-97.700502411477,Theft,2015-05-18 00:00:00,20151381576.0,3124905.0,10087486.0,2015.0,78723.0
614 E ST JOHNS AVE Austin TX 78752,18.04,2015-09-18 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,614 E ST JOHNS AVE,-97.700502411477,Theft,2015-09-17 00:00:00,20155041127.0,3125492.0,10094907.0,2015.0,78752.0
2011 ROGGE LN Austin TX 78723,21.06,2015-01-14 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,2011 ROGGE LN,-97.700502411477,Burglary,2015-01-02 00:00:00,201520660.0,3131059.0,10085571.0,2015.0,78723.0
(30.308873 -97.693617),21.06,2014-03-12 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.308873,(30.308873-97.693617),1808 RIDGEMONT DR,-97.693617,"Burglary / ",,,,,,
6710 TULSA CV Austin TX 78723,21.13,2015-09-15 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,6710 TULSA CV,-97.700502411477,Theft,2015-09-02 00:00:00,20155038863.0,3136156.0,10088241.0,2015.0,78723.0
Austin TX 78723,21.05,2015-01-26 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,6021 N IH 35 SVRD NB,-97.700502411477,Theft: All Other Larceny,2014-12-24 00:00:00,20143580700.0,3125350.0,10090396.0,2014.0,78723.0
8809 BURNET RD Austin TX 78757,18.18,2016-01-12 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,8809 BURNET RD,-97.700502411477,Theft,2015-12-26 00:00:00,20153600857.0,3118587.0,10108177.0,2015.0,78757.0
(30.307775 -97.669584),21.07,2014-02-27 00:00:00,Not cleared,1.0,THEFT BY SHOPLIFTING,I,30.307775,(30.307775-97.669584),6500 SPRINGDALE RD,-97.669584,Theft: Shoplifting,2014-02-19 00:00:00,20145007782.0,3136945.0,10085771.0,2014.0,78723.0
(30.338618 -97.692566),18.13,2014-05-24 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-05-24 00:00:00,20141441254.0,3129997.0,10096983.0,2014.0,78753.0
7107 CARVER AVE Austin TX 78752,18.12,2015-04-17 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,7107 CARVER AVE,-97.700502411477,Theft,2015-02-02 00:00:00,20155004550.0,3127509.0,10093654.0,2015.0,78752.0
1904 HEARTHSIDE DR Austin TX 78757,18.18,2015-05-12 00:00:00,Cleared by Exception,7.0,THEFT,I,30.32936427457502,,1904 HEARTHSIDE DR,-97.700502411477,Theft,2015-05-09 00:00:00,20151290542.0,3120157.0,10106512.0,2015.0,78757.0
(30.324974 -97.695797),18.12,2014-12-18 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.324974,(30.324974-97.695797),7000 GRAND CANYON DR,-97.695797,Theft: BOV,2014-12-14 00:00:00,20143480951.0,3128862.0,10092224.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-08-12 00:00:00,Not cleared,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-07-01 00:00:00,20145029053.0,3129997.0,10096983.0,2014.0,78753.0
(30.345637 -97.715519),15.04,,,7.0,THEFT FROM AUTO,I,30.345637,(30.345637-97.715519),900 TAULBEE LN,-97.715519,Theft: BOV,2014-12-02 00:00:00,20145053135.0,3122322.0,10099275.0,2014.0,78757.0
6906 MANOR RD Austin TX 78723,21.13,2015-11-11 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,6906 MANOR RD,-97.700502411477,Burglary,2015-11-09 00:00:00,20153131431.0,3138292.0,10087561.0,2015.0,78723.0
(30.338618 -97.692566),18.13,2014-04-14 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-04-14 00:00:00,20141041612.0,3129997.0,10096983.0,2014.0,78753.0
6319 N IH 35 SVRD NB Austin TX 78752,18.12,2015-12-16 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6319 N IH 35 SVRD NB,-97.700502411477,Theft,2015-11-30 00:00:00,20155052468.0,3125701.0,10091845.0,2015.0,78752.0
1044 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-01-05 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,1044 NORWOOD PARK BLVD,-97.700502411477,Burglary,2015-01-01 00:00:00,201511433.0,3129896.0,10096032.0,2015.0,78753.0
8868 RESEARCH BLVD SB Austin TX 78757,18.18,2015-02-05 00:00:00,Cleared by Arrest,7.0,BURGLARY NON RESIDENCE,I,30.32936427457502,,8868 RESEARCH BLVD SB,-97.700502411477,Burglary,2015-01-05 00:00:00,201550392.0,3120594.0,10107403.0,2015.0,78757.0
1003 RUTH AVE Austin TX 78757,15.05,2015-11-26 00:00:00,Not cleared,7.0,THEFT OF LICENSE PLATE,I,30.32936427457502,,1003 RUTH AVE,-97.700502411477,Theft,2015-11-23 00:00:00,20155051525.0,3119851.0,10095566.0,2015.0,78757.0
3400 LYNRIDGE DR Austin TX 78723,21.13,2016-01-14 00:00:00,Not cleared,1.0,BURGLARY NON RESIDENCE,I,30.32936427457502,,3400 LYNRIDGE DR,-97.700502411477,Burglary,2015-11-11 00:00:00,20153150367.0,3138589.0,10089175.0,2015.0,78723.0
7517 CAMERON RD Austin TX 78752,18.11,2015-02-26 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,7517 CAMERON RD,-97.700502411477,Theft,2015-02-22 00:00:00,2015531259.0,3130685.0,10093333.0,2015.0,78752.0
(30.31195 -97.669928),21.13,2014-07-15 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.31195,(30.31195-97.669928),3203 LOYOLA LN,-97.669928,Theft: BOV,2014-06-13 00:00:00,20145026288.0,3136854.0,10087101.0,2014.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-04-16 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-04-14 00:00:00,20151040784.0,3129997.0,10096983.0,2015.0,78753.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-06-11 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-06-06 00:00:00,20155024333.0,3129997.0,10096983.0,2015.0,78753.0
(30.356922 -97.715897),18.18,2014-04-15 00:00:00,Not cleared,7.0,AUTO THEFT,I,30.356922,(30.356922-97.715897),8400 RESEARCH BLVD SVRD SB,-97.715897,Auto Theft,2014-01-20 00:00:00,2014201057.0,3121896.0,10103714.0,2014.0,78757.0
2704 DUNBARTON DR Austin TX 78723,21.13,2015-02-19 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,2704 DUNBARTON DR,-97.700502411477,Burglary,2015-02-13 00:00:00,2015441288.0,3135867.0,10089302.0,2015.0,78723.0
(30.315071 -97.718195),3.04,2014-06-19 00:00:00,Not cleared,9.0,BURG NON RESIDENCE SHEDS,I,30.315071,(30.315071-97.718195),5202 EVANS AVE,-97.718195,"Burglary / ",,,,,,
Austin TX 78751,21.05,2014-06-11 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,5660 N IH 35 SVRD SB,-97.700502411477,Theft: BOV,2014-06-07 00:00:00,20141581091.0,3124871.0,10088946.0,2014.0,78751.0
7200 DUVAL ST Austin TX 78752,18.04,2015-05-13 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,7200 DUVAL ST,-97.700502411477,Theft,2015-04-18 00:00:00,20151080977.0,3124962.0,10095230.0,2015.0,78752.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-10-19 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-06-03 00:00:00,20151540729.0,3129997.0,10096983.0,2015.0,78753.0
(30.338618 -97.692566),18.13,2014-04-16 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-04-16 00:00:00,20141060258.0,3129997.0,10096983.0,2014.0,78753.0
Austin TX 78752,18.12,2014-08-25 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,6901 N IH 35 SVRD NB,-97.700502411477,Theft: BOV,2014-08-20 00:00:00,20145036927.0,3125855.0,10093516.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-07-10 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-06-28 00:00:00,20141791508.0,3129997.0,10096983.0,2014.0,78753.0
1806 AGGIE LN Austin TX 78757,15.04,2015-08-13 00:00:00,Not cleared,7.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,1806 AGGIE LN,-97.700502411477,Burglary,2015-08-09 00:00:00,20152210917.0,3118254.0,10100237.0,2015.0,78757.0
(30.334065 -97.706787),18.04,,,4.0,THEFT,I,30.334065,(30.334065-97.706787),500 E ST JOHNS AVE,-97.706787,Theft: All Other Larceny,2014-09-06 00:00:00,20142491907.0,3125225.0,10095176.0,2014.0,78752.0
(30.30547 -97.672764),21.07,2014-12-04 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.30547,(30.30547-97.672764),3302 HYCREEK DR,-97.672764,"Burglary / ",,,,,,
(30.309533 -97.680256),21.12,2014-01-28 00:00:00,Not cleared,1.0,THEFT,I,30.309533,(30.309533-97.680256),6104 WHELESS CV,-97.680256,Theft: All Other Larceny,2014-01-28 00:00:00,20145004196.0,3133652.0,10086319.0,2014.0,78723.0
